community	wavelength	absorbance
00000100	543	0.0702
00000100	544	0.0707
00000100	545	0.0711
00000100	546	0.0717
00000100	547	0.072
00000100	548	0.0723
00000100	549	0.0734
00000100	550	0.0745
00000100	551	0.0756
00000100	552	0.0757
00000100	553	0.0768
00000100	554	0.0774
00000100	555	0.0789
00000100	556	0.0803
00000100	557	0.0817
00000100	558	0.0828
00000100	559	0.084
00000100	560	0.0855
00000100	561	0.0867
00000100	562	0.0889
00000100	563	0.0906
00000100	564	0.0918
00000100	565	0.0931
00000100	566	0.0955
00000100	567	0.0978
00000100	568	0.0999
00000100	569	0.1016
00000100	570	0.1039
00000100	571	0.1063
00000100	572	0.1082
00000100	573	0.1115
00000100	574	0.1144
00000100	575	0.1176
00000100	576	0.1196
00000100	577	0.1228
00000100	578	0.1264
00000100	579	0.1302
00000100	580	0.1338
00000100	581	0.1388
00000100	582	0.1417
00000100	583	0.1461
00000100	584	0.1524
00000100	585	0.1576
00000100	586	0.1623
00000100	587	0.1685
00000100	588	0.1751
00000100	589	0.1812
00000100	590	0.1876
00000100	591	0.1962
00000100	592	0.2028
00000100	593	0.2107
00000100	594	0.2186
00000100	595	0.2265
00000100	596	0.2352
00000100	597	0.2428
00000100	598	0.2499
00000100	599	0.2587
00000100	600	0.2682
00000100	601	0.2773
00000100	602	0.2857
00000100	603	0.2925
00000100	604	0.2989
00000100	605	0.3065
00000100	606	0.3139
00000100	607	0.3207
00000100	608	0.3249
00000100	609	0.3315
00000100	610	0.3367
00000100	611	0.3411
00000100	612	0.3448
00000100	613	0.349
00000100	614	0.3529
00000100	615	0.3563
00000100	616	0.3582
00000100	617	0.3606
00000100	618	0.3619
00000100	619	0.3641
00000100	620	0.3661
00000100	621	0.3668
00000100	622	0.3685
00000100	623	0.3692
00000100	624	0.3698
00000100	625	0.3711
00000100	626	0.3711
00000100	627	0.3719
00000100	628	0.3727
00000100	629	0.373
00000100	630	0.3732
00000100	631	0.3747
00000100	632	0.3734
00000100	633	0.3744
00000100	634	0.3754
00000100	635	0.3766
00000100	636	0.3768
00000100	637	0.3776
00000100	638	0.3778
00000100	639	0.3789
00000100	640	0.3789
00000100	641	0.3807
00000100	642	0.3798
00000100	643	0.3806
00000100	644	0.3811
00000100	645	0.3811
00000100	646	0.3804
00000100	647	0.3804
00000100	648	0.3806
00000100	649	0.3797
00000100	650	0.3789
00000100	651	0.3773
00000100	652	0.3749
00000100	653	0.3745
00000100	654	0.3715
00000100	655	0.3677
00000100	656	0.3652
00000100	657	0.3631
00000100	658	0.3587
00000100	659	0.3543
00000100	660	0.3514
00000100	661	0.3476
00000100	662	0.3424
00000100	663	0.3386
00000100	664	0.3338
00000100	665	0.3296
00000100	666	0.3235
00000100	667	0.32
00000100	668	0.3153
00000100	669	0.3106
00000100	670	0.3049
00000100	671	0.3017
00000100	672	0.297
00000100	673	0.2922
00000100	674	0.2872
00000100	675	0.2835
00000100	676	0.2803
00000100	677	0.2742
00000100	678	0.27
00000100	679	0.2673
00000100	680	0.2624
00000100	681	0.2589
00000100	682	0.2556
00000100	683	0.2519
00000100	684	0.2492
00000100	685	0.2453
00000100	686	0.2427
00000100	687	0.2396
00000100	688	0.2365
00000100	689	0.2324
00000100	690	0.2303
00000100	691	0.2278
00000100	692	0.2239
00000100	693	0.2225
00000100	694	0.2198
00000100	695	0.2179
00000100	696	0.2159
00000100	697	0.2137
00000100	698	0.2109
00000100	699	0.2095
00000100	700	0.2083
00000100	701	0.2062
00000100	702	0.2048
00000100	703	0.2043
00000100	704	0.2035
00000100	705	0.2023
00000100	706	0.202
00000100	707	0.2012
00000100	708	0.2015
00000100	709	0.2012
00000100	710	0.2016
00000100	711	0.2014
00000100	712	0.2028
00000100	713	0.203
00000100	714	0.204
00000100	715	0.205
00000100	716	0.2058
00000100	717	0.208
00000100	718	0.2088
00000100	719	0.2091
00000100	720	0.2097
00000100	721	0.2113
00000100	722	0.2127
00000100	723	0.2134
00000100	724	0.2145
00000100	725	0.2147
00000100	726	0.214
00000100	727	0.2133
00000100	728	0.2141
00000100	729	0.2136
00000100	730	0.2117
00000100	731	0.211
00000100	732	0.2095
00000100	733	0.2085
00000100	734	0.2062
00000100	735	0.2048
00000100	736	0.2023
00000100	737	0.1999
00000100	738	0.1975
00000100	739	0.1957
00000100	740	0.1919
00000100	741	0.1901
00000100	742	0.1875
00000100	743	0.1831
00000100	744	0.1802
00000100	745	0.1791
00000100	746	0.1753
00000100	747	0.1728
00000100	748	0.1704
00000100	749	0.1675
00000100	750	0.1646
00000100	751	0.1619
00000100	752	0.16
00000100	753	0.1576
00000100	754	0.1559
00000100	755	0.1547
00000100	756	0.153
00000100	757	0.1511
00000100	758	0.1497
00000100	759	0.1481
00000100	760	0.1465
00000100	761	0.1454
00000100	762	0.1435
00000100	763	0.1422
00000100	764	0.1415
00000100	765	0.1396
00000100	766	0.1392
00000100	767	0.1388
00000100	768	0.1392
00000100	769	0.1377
00000100	770	0.136
00000100	771	0.1371
00000100	772	0.1353
00000100	773	0.1353
00000100	774	0.1346
00000100	775	0.1354
00000100	776	0.1359
00000100	777	0.1357
00000100	778	0.1354
00000100	779	0.1344
00000100	780	0.1332
00001000	380	0.1952
00001000	381	0.1922
00001000	382	0.1887
00001000	383	0.185
00001000	384	0.1812
00001000	385	0.1779
00001000	386	0.1744
00001000	387	0.1711
00001000	388	0.1676
00001000	389	0.1652
00001000	390	0.162
00001000	391	0.1589
00001000	392	0.156
00001000	393	0.1539
00001000	394	0.152
00001000	395	0.1494
00001000	396	0.1477
00001000	397	0.146
00001000	398	0.1439
00001000	399	0.1421
00001000	400	0.1407
00001000	401	0.1391
00001000	402	0.1378
00001000	403	0.136
00001000	404	0.1355
00001000	405	0.1338
00001000	406	0.1329
00001000	407	0.1318
00001000	408	0.1305
00001000	409	0.1289
00001000	410	0.1284
00001000	411	0.1271
00001000	412	0.1263
00001000	413	0.1248
00001000	414	0.1234
00001000	415	0.1226
00001000	416	0.1218
00001000	417	0.1211
00001000	418	0.1194
00001000	419	0.1188
00001000	420	0.118
00001000	421	0.1173
00001000	422	0.1161
00001000	423	0.1151
00001000	424	0.1146
00001000	425	0.1138
00001000	426	0.1131
00001000	427	0.1121
00001000	428	0.1114
00001000	429	0.1109
00001000	430	0.1099
00001000	431	0.1094
00001000	432	0.1086
00001000	433	0.108
00001000	434	0.1076
00001000	435	0.1067
00001000	436	0.1061
00001000	437	0.1055
00001000	438	0.1052
00001000	439	0.1047
00001000	440	0.1045
00001000	441	0.1038
00001000	442	0.1035
00001000	443	0.1031
00001000	444	0.1028
00001000	445	0.1031
00001000	446	0.1025
00001000	447	0.1023
00001000	448	0.1024
00001000	449	0.1026
00001000	450	0.1021
00001000	451	0.1023
00001000	452	0.1022
00001000	453	0.1023
00001000	454	0.1024
00001000	455	0.1023
00001000	456	0.1025
00001000	457	0.1029
00001000	458	0.1031
00001000	459	0.1032
00001000	460	0.1037
00001000	461	0.1044
00001000	462	0.1045
00001000	463	0.105
00001000	464	0.1054
00001000	465	0.1057
00001000	466	0.1064
00001000	467	0.1073
00001000	468	0.1079
00001000	469	0.1087
00001000	470	0.1092
00001000	471	0.1102
00001000	472	0.1115
00001000	473	0.1126
00001000	474	0.1134
00001000	475	0.1148
00001000	476	0.1169
00001000	477	0.1181
00001000	478	0.1193
00001000	479	0.1217
00001000	480	0.124
00001000	481	0.1258
00001000	482	0.1286
00001000	483	0.1317
00001000	484	0.134
00001000	485	0.1364
00001000	486	0.1403
00001000	487	0.1431
00001000	488	0.1472
00001000	489	0.1512
00001000	490	0.1557
00001000	491	0.1599
00001000	492	0.1643
00001000	493	0.1683
00001000	494	0.1725
00001000	495	0.1773
00001000	496	0.1824
00001000	497	0.1869
00001000	498	0.1908
00001000	499	0.1959
00001000	500	0.1999
00001000	501	0.2054
00001000	502	0.21
00001000	503	0.2145
00001000	504	0.2199
00001000	505	0.225
00001000	506	0.2293
00001000	507	0.2352
00001000	508	0.2414
00001000	509	0.2471
00001000	510	0.2544
00001000	511	0.2585
00001000	512	0.2651
00001000	513	0.2745
00001000	514	0.2822
00001000	515	0.2884
00001000	516	0.2967
00001000	517	0.3063
00001000	518	0.3133
00001000	519	0.3197
00001000	520	0.3282
00001000	521	0.3362
00001000	522	0.3422
00001000	523	0.3485
00001000	524	0.3546
00001000	525	0.3593
00001000	526	0.3632
00001000	527	0.3669
00001000	528	0.3698
00001000	529	0.3714
00001000	530	0.3729
00001000	531	0.3745
00001000	532	0.375
00001000	533	0.375
00001000	534	0.3749
00001000	535	0.374
00001000	536	0.3733
00001000	537	0.372
00001000	538	0.3701
00001000	539	0.3682
00001000	540	0.3659
00001000	541	0.3635
00001000	542	0.3616
00001000	543	0.3596
00001000	544	0.3574
00001000	545	0.3551
00001000	546	0.3534
00001000	547	0.3514
00001000	548	0.3497
00001000	549	0.349
00001000	550	0.3482
00001000	551	0.3477
00001000	552	0.3482
00001000	553	0.3484
00001000	554	0.3496
00001000	555	0.3512
00001000	556	0.3529
00001000	557	0.3541
00001000	558	0.3569
00001000	559	0.3579
00001000	560	0.3599
00001000	561	0.3606
00001000	562	0.3613
00001000	563	0.3616
00001000	564	0.3608
00001000	565	0.3598
00001000	566	0.3578
00001000	567	0.3552
00001000	568	0.3528
00001000	569	0.3492
00001000	570	0.3452
00001000	571	0.3408
00001000	572	0.3365
00001000	573	0.3316
00001000	574	0.3256
00001000	575	0.3206
00001000	576	0.315
00001000	577	0.3084
00001000	578	0.3015
00001000	579	0.2968
00001000	580	0.2897
00001000	581	0.2809
00001000	582	0.2764
00001000	583	0.2695
00001000	584	0.261
00001000	585	0.2541
00001000	586	0.2483
00001000	587	0.2412
00001000	588	0.2339
00001000	589	0.2285
00001000	590	0.2231
00001000	591	0.2179
00001000	592	0.2122
00001000	593	0.2074
00001000	594	0.2024
00001000	595	0.1981
00001000	596	0.194
00001000	597	0.1911
00001000	598	0.1873
00001000	599	0.1849
00001000	600	0.182
00001000	601	0.1796
00001000	602	0.1779
00001000	603	0.1762
00001000	604	0.175
00001000	605	0.1748
00001000	606	0.1738
00001000	607	0.174
00001000	608	0.1731
00001000	609	0.1742
00001000	610	0.1756
00001000	611	0.1765
00001000	612	0.1771
00001000	613	0.1785
00001000	614	0.1811
00001000	615	0.1837
00001000	616	0.1846
00001000	617	0.1864
00001000	618	0.1881
00001000	619	0.1905
00001000	620	0.1921
00001000	621	0.1943
00001000	622	0.1958
00001000	623	0.1967
00001000	624	0.1969
00001000	625	0.1977
00001000	626	0.1972
00001000	627	0.1973
00001000	628	0.1964
00001000	629	0.195
00001000	630	0.1935
00001000	631	0.1909
00001000	632	0.1876
00001000	633	0.1855
00001000	634	0.1824
00001000	635	0.1797
00001000	636	0.1764
00001000	637	0.1733
00001000	638	0.1697
00001000	639	0.1653
00001000	640	0.1624
00001000	641	0.1593
00001000	642	0.1549
00001000	643	0.1515
00001000	644	0.1479
00001000	645	0.1443
00001000	646	0.1401
00001000	647	0.1364
00001000	648	0.1336
00001000	649	0.1305
00001000	650	0.1268
00001000	651	0.1236
00001000	652	0.1193
00001000	653	0.1181
00001000	654	0.1144
00001000	655	0.1105
00001000	656	0.1084
00001000	657	0.1064
00001000	658	0.104
00001000	659	0.1019
00001000	660	0.0991
00001000	661	0.0984
00001000	662	0.0953
00001000	663	0.0938
00001000	664	0.0923
00001000	665	0.0908
00001000	666	0.0879
00001000	667	0.0867
00001000	668	0.0859
00001000	669	0.0842
00001000	670	0.0827
00001000	671	0.0827
00001000	672	0.0809
00001000	673	0.0794
00001000	674	0.0783
00001000	675	0.0773
00001000	676	0.0763
00001000	677	0.0753
00001000	678	0.0747
00001000	679	0.073
00001000	680	0.0717
00001000	681	0.0708
00001000	682	0.0712
00001000	683	0.0699
00001000	684	0.0687
00001000	685	0.0683
00001000	686	0.0685
00001000	687	0.0679
00001000	688	0.0669
00001000	689	0.0659
00001000	690	0.0648
00001000	691	0.0653
00001000	692	0.0638
00001000	693	0.0644
00001000	694	0.0633
00001000	695	0.0635
00001000	696	0.0619
00001000	697	0.0622
00001000	698	0.0612
00001000	699	0.0608
00001000	700	0.0608
00001000	701	0.0601
00001000	702	0.0596
00001000	703	0.0588
00001000	704	0.0586
00001000	705	0.0587
00001000	706	0.0582
00001000	707	0.0579
00001000	708	0.0574
00001000	709	0.0572
00001000	710	0.0568
00001000	711	0.0562
00001000	712	0.0562
00001000	713	0.0556
00001000	714	0.0557
00001000	715	0.0557
00001000	716	0.0552
00001000	717	0.0555
00001000	718	0.0555
00001000	719	0.0541
00001000	720	0.0549
00001000	721	0.0544
00001000	722	0.0544
00001000	723	0.0536
00001000	724	0.0539
00001000	725	0.053
00001000	726	0.0537
00001000	727	0.0535
00001000	728	0.0533
00001000	729	0.0532
00001000	730	0.0524
00001000	731	0.0533
00001000	732	0.0521
00001000	733	0.0523
00001000	734	0.0517
00001000	735	0.0519
00001000	736	0.0515
00001000	737	0.0521
00001000	738	0.0513
00001000	739	0.0515
00001000	740	0.0509
00001000	741	0.0506
00001000	742	0.0506
00001000	743	0.051
00001000	744	0.0502
00001000	745	0.0513
00001000	746	0.05
00001000	747	0.0494
00001000	748	0.0498
00001000	749	0.0494
00001000	750	0.0497
00001000	751	0.049
00001000	752	0.0489
00001000	753	0.0496
00001000	754	0.0488
00001000	755	0.0491
00001000	756	0.0489
00001000	757	0.0487
00001000	758	0.0485
00001000	759	0.049
00001000	760	0.0489
00001000	761	0.0487
00001000	762	0.0479
00001000	763	0.0476
00001000	764	0.0483
00001000	765	0.0474
00001000	766	0.0471
00001000	767	0.0473
00001000	768	0.0472
00001000	769	0.047
00001000	770	0.0467
00001000	771	0.0477
00001000	772	0.0469
00001000	773	0.0468
00001000	774	0.0464
00001000	775	0.0477
00001000	776	0.046
00001000	777	0.0466
00001000	778	0.0481
00001000	779	0.0462
00001000	780	0.0464
00010000	380	0.3197
00010000	381	0.3102
00010000	382	0.2995
00010000	383	0.2887
00010000	384	0.28
00010000	385	0.2699
00010000	386	0.2601
00010000	387	0.2505
00010000	388	0.2427
00010000	389	0.2353
00010000	390	0.2266
00010000	391	0.2165
00010000	392	0.2088
00010000	393	0.2027
00010000	394	0.1963
00010000	395	0.1895
00010000	396	0.1838
00010000	397	0.1788
00010000	398	0.1729
00010000	399	0.1675
00010000	400	0.1634
00010000	401	0.1592
00010000	402	0.1551
00010000	403	0.1506
00010000	404	0.148
00010000	405	0.1443
00010000	406	0.1412
00010000	407	0.1383
00010000	408	0.1351
00010000	409	0.1318
00010000	410	0.1293
00010000	411	0.1271
00010000	412	0.1251
00010000	413	0.1229
00010000	414	0.1212
00010000	415	0.1201
00010000	416	0.1193
00010000	417	0.1185
00010000	418	0.117
00010000	419	0.1159
00010000	420	0.1144
00010000	421	0.1128
00010000	422	0.1105
00010000	423	0.1082
00010000	424	0.1067
00010000	425	0.1053
00010000	426	0.1037
00010000	427	0.1024
00010000	428	0.1021
00010000	429	0.1012
00010000	430	0.1004
00010000	431	0.0994
00010000	432	0.0984
00010000	433	0.0969
00010000	434	0.0957
00010000	435	0.0936
00010000	436	0.0923
00010000	437	0.0906
00010000	438	0.0892
00010000	439	0.0882
00010000	440	0.0869
00010000	441	0.0853
00010000	442	0.0841
00010000	443	0.0829
00010000	444	0.0822
00010000	445	0.0811
00010000	446	0.0802
00010000	447	0.0793
00010000	448	0.0788
00010000	449	0.0782
00010000	450	0.077
00010000	451	0.0765
00010000	452	0.0757
00010000	453	0.0751
00010000	454	0.0748
00010000	455	0.0742
00010000	456	0.0732
00010000	457	0.073
00010000	458	0.0723
00010000	459	0.0718
00010000	460	0.0712
00010000	461	0.0711
00010000	462	0.0704
00010000	463	0.07
00010000	464	0.0694
00010000	465	0.0683
00010000	466	0.0684
00010000	467	0.0678
00010000	468	0.0674
00010000	469	0.067
00010000	470	0.0663
00010000	471	0.0662
00010000	472	0.0657
00010000	473	0.0652
00010000	474	0.0651
00010000	475	0.0644
00010000	476	0.0644
00010000	477	0.0641
00010000	478	0.0636
00010000	479	0.0634
00010000	480	0.0629
00010000	481	0.0626
00010000	482	0.0621
00010000	483	0.062
00010000	484	0.0617
00010000	485	0.0613
00010000	486	0.061
00010000	487	0.0608
00010000	488	0.0607
00010000	489	0.0605
00010000	490	0.0602
00010000	491	0.0601
00010000	492	0.0598
00010000	493	0.0594
00010000	494	0.0596
00010000	495	0.0594
00010000	496	0.0591
00010000	497	0.0592
00010000	498	0.0587
00010000	499	0.0591
00010000	500	0.0589
00010000	501	0.0588
00010000	502	0.0589
00010000	503	0.0587
00010000	504	0.0585
00010000	505	0.0591
00010000	506	0.0584
00010000	507	0.0587
00010000	508	0.0588
00010000	509	0.0592
00010000	510	0.0596
00010000	511	0.0601
00010000	512	0.0602
00010000	513	0.0608
00010000	514	0.0612
00010000	515	0.0616
00010000	516	0.0623
00010000	517	0.0626
00010000	518	0.0631
00010000	519	0.0636
00010000	520	0.065
00010000	521	0.0657
00010000	522	0.066
00010000	523	0.0671
00010000	524	0.0679
00010000	525	0.0688
00010000	526	0.07
00010000	527	0.0714
00010000	528	0.0723
00010000	529	0.0734
00010000	530	0.0746
00010000	531	0.0765
00010000	532	0.0777
00010000	533	0.0793
00010000	534	0.0813
00010000	535	0.0828
00010000	536	0.0853
00010000	537	0.0872
00010000	538	0.0901
00010000	539	0.0926
00010000	540	0.0947
00010000	541	0.0974
00010000	542	0.1001
00010000	543	0.1028
00010000	544	0.1058
00010000	545	0.1095
00010000	546	0.1132
00010000	547	0.1167
00010000	548	0.1202
00010000	549	0.1248
00010000	550	0.1295
00010000	551	0.1339
00010000	552	0.1391
00010000	553	0.1442
00010000	554	0.1499
00010000	555	0.1555
00010000	556	0.1611
00010000	557	0.1668
00010000	558	0.174
00010000	559	0.1812
00010000	560	0.1867
00010000	561	0.1922
00010000	562	0.1995
00010000	563	0.2071
00010000	564	0.2117
00010000	565	0.2177
00010000	566	0.2238
00010000	567	0.2295
00010000	568	0.2347
00010000	569	0.2395
00010000	570	0.246
00010000	571	0.2502
00010000	572	0.2542
00010000	573	0.2596
00010000	574	0.2642
00010000	575	0.268
00010000	576	0.2713
00010000	577	0.2753
00010000	578	0.2788
00010000	579	0.2827
00010000	580	0.285
00010000	581	0.2879
00010000	582	0.2898
00010000	583	0.2919
00010000	584	0.2953
00010000	585	0.297
00010000	586	0.298
00010000	587	0.3008
00010000	588	0.3029
00010000	589	0.3049
00010000	590	0.307
00010000	591	0.3102
00010000	592	0.3124
00010000	593	0.3152
00010000	594	0.3183
00010000	595	0.3206
00010000	596	0.3238
00010000	597	0.3262
00010000	598	0.3291
00010000	599	0.3319
00010000	600	0.3355
00010000	601	0.3389
00010000	602	0.3415
00010000	603	0.3441
00010000	604	0.3457
00010000	605	0.3481
00010000	606	0.3503
00010000	607	0.3522
00010000	608	0.3527
00010000	609	0.3546
00010000	610	0.3557
00010000	611	0.357
00010000	612	0.3568
00010000	613	0.3572
00010000	614	0.3588
00010000	615	0.3587
00010000	616	0.3584
00010000	617	0.358
00010000	618	0.3578
00010000	619	0.3587
00010000	620	0.3588
00010000	621	0.3587
00010000	622	0.3592
00010000	623	0.3593
00010000	624	0.3585
00010000	625	0.3593
00010000	626	0.3586
00010000	627	0.3596
00010000	628	0.3602
00010000	629	0.3598
00010000	630	0.3608
00010000	631	0.3621
00010000	632	0.3621
00010000	633	0.3627
00010000	634	0.3627
00010000	635	0.3633
00010000	636	0.3632
00010000	637	0.3629
00010000	638	0.362
00010000	639	0.3611
00010000	640	0.3586
00010000	641	0.3578
00010000	642	0.3544
00010000	643	0.3522
00010000	644	0.3497
00010000	645	0.3472
00010000	646	0.3433
00010000	647	0.3396
00010000	648	0.336
00010000	649	0.3328
00010000	650	0.329
00010000	651	0.3235
00010000	652	0.3198
00010000	653	0.3174
00010000	654	0.3119
00010000	655	0.3059
00010000	656	0.3024
00010000	657	0.298
00010000	658	0.2944
00010000	659	0.2894
00010000	660	0.2865
00010000	661	0.2838
00010000	662	0.2797
00010000	663	0.2784
00010000	664	0.2758
00010000	665	0.274
00010000	666	0.2721
00010000	667	0.2705
00010000	668	0.2702
00010000	669	0.2696
00010000	670	0.2694
00010000	671	0.2699
00010000	672	0.269
00010000	673	0.2694
00010000	674	0.2714
00010000	675	0.271
00010000	676	0.2726
00010000	677	0.2719
00010000	678	0.2736
00010000	679	0.2742
00010000	680	0.2744
00010000	681	0.2766
00010000	682	0.2781
00010000	683	0.2784
00010000	684	0.2806
00010000	685	0.2809
00010000	686	0.2841
00010000	687	0.2862
00010000	688	0.2883
00010000	689	0.2901
00010000	690	0.2922
00010000	691	0.2961
00010000	692	0.2989
00010000	693	0.3038
00010000	694	0.3065
00010000	695	0.3118
00010000	696	0.3162
00010000	697	0.3216
00010000	698	0.3286
00010000	699	0.3327
